id,subcategory,GT_Decision,Pred_Decision,protocol,Metric_Name1,GT_Metric1,Pred_Metric1,Metric_Name2,GT_Metric2,Pred_Metric2,Metric_Name3,GT_Metric3,Pred_Metric3,RecoveredDecision,Decision_Correct,Metric1_Correct,Metric2_Correct,Metric3_Correct,All_Metrics_Correct
HYP-165,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,0.0,largest_component_size,3.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-166,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,16.0,0.0,largest_component_size,16.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-167,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,0.0,largest_component_size,3.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-168,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8192, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,9.0,0.0,largest_component_size,9.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-169,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,0.0,largest_component_size,3.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-170,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,9.0,0.0,largest_component_size,9.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-171,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,10.0,0.0,largest_component_size,10.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-172,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,0.0,largest_component_size,3.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-173,spatial_coherence_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8192, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,18.0,0.0,largest_component_size,18.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-174,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-175,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,6.0,0.0,largest_component_size,2.0,0.0,component_count,5.0,0.0,REFUTED,True,False,False,False,False
HYP-176,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-177,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-178,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-179,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,7.0,0.0,largest_component_size,5.0,0.0,component_count,3.0,0.0,REFUTED,True,False,False,False,False
HYP-180,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-181,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-182,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-183,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-184,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-185,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True,True,True,True,True
HYP-186,spatial_coherence_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,4.0,0.0,largest_component_size,1.0,0.0,component_count,4.0,0.0,REFUTED,True,False,False,False,False
HYP-187,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,2.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-188,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-189,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,5.0,0.0,largest_component_size,4.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-190,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,2.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-191,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-192,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-193,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-194,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,1.0,0.0,largest_component_size,1.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-195,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-196,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-197,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,0.0,largest_component_size,1.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-198,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,5.0,0.0,largest_component_size,4.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-199,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,0.0,largest_component_size,2.0,0.0,component_count,2.0,0.0,REFUTED,False,False,False,False,False
HYP-200,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,1.0,0.0,largest_component_size,1.0,0.0,component_count,1.0,0.0,REFUTED,False,False,False,False,False
HYP-201,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0057,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-202,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,2.0741,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-203,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.3425,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-204,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.8835,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-205,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.1662,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-206,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.1178,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-207,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.4872,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-208,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.9698,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-209,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.9318,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-210,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0198,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-211,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,2.6415,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-212,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0279,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-213,reliability_aware_claim_verification,SUPPORTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.5182,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-214,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3489,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-215,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2797,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-216,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.296,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-217,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3415,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-218,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4156,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-219,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.191,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-220,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3641,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-221,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3951,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-222,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3697,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-223,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2145,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-224,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2878,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-225,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2685,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-226,reliability_aware_claim_verification,REFUTED,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2557,0.0,mean_completeness,1.0,0.0,,,,REFUTED,True,False,False,True,False
HYP-227,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.497,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-228,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.6416,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
