id,subcategory,GT_Decision,Pred_Decision,protocol,Metric_Name1,GT_Metric1,Pred_Metric1,Metric_Name2,GT_Metric2,Pred_Metric2,Metric_Name3,GT_Metric3,Pred_Metric3,RecoveredDecision,Decision_Correct
HYP-172,spatial_coherence_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,3.0,largest_component_size,3.0,3.0,component_count,1.0,1.0,SUPPORTED,True
HYP-173,spatial_coherence_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8192, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,18.0,18.0,largest_component_size,18.0,18.0,component_count,1.0,1.0,SUPPORTED,True
HYP-174,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-175,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,6.0,6.0,largest_component_size,2.0,2.0,component_count,5.0,5.0,REFUTED,True
HYP-176,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-177,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-178,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-179,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,7.0,7.0,largest_component_size,5.0,5.0,component_count,3.0,3.0,REFUTED,True
HYP-180,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-181,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-182,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-183,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-184,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-185,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,0.0,0.0,largest_component_size,0.0,0.0,component_count,0.0,0.0,REFUTED,True
HYP-186,spatial_coherence_verification,REFUTED,REFUTED,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,4.0,4.0,largest_component_size,1.0,1.0,component_count,4.0,4.0,REFUTED,True
HYP-187,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,2.0,2.0,component_count,1.0,1.0,INSUFFICIENT,True
HYP-188,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-189,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,5.0,5.0,largest_component_size,4.0,4.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-190,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,2.0,2.0,component_count,1.0,1.0,INSUFFICIENT,True
HYP-191,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-192,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-193,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8036, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-194,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,1.0,1.0,largest_component_size,1.0,1.0,component_count,1.0,1.0,INSUFFICIENT,True
HYP-195,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.8107, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-196,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9322, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-197,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.7628, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,2.0,2.0,largest_component_size,1.0,1.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-198,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,5.0,5.0,largest_component_size,4.0,4.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-199,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 1.0237, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,3.0,3.0,largest_component_size,2.0,2.0,component_count,2.0,2.0,INSUFFICIENT,True
HYP-200,spatial_coherence_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'spatial_coherence_verification', 'thresholds': {'active_cell_threshold_yearly_abs_p80': 0.9473, 'support_active_count_min': 2.5, 'refute_active_count_max': 0.5, 'support_largest_component_min': 2.5, 'refute_largest_component_max': 0.5, 'support_component_count_max': 1.5, 'refute_component_count_min': 2.5}}",active_cell_count,1.0,1.0,largest_component_size,1.0,1.0,component_count,1.0,1.0,INSUFFICIENT,True
HYP-201,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0057,1.0057,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-202,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,2.0741,2.0741,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-203,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.3425,1.3425,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-204,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.8835,0.8835,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-205,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.1662,1.1662,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-206,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.1178,1.1178,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-207,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.4872,1.4872,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-208,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.9698,0.9698,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-209,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.9318,0.9318,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-210,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0198,1.0198,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-211,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,2.6415,2.6415,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-212,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.0279,1.0279,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-213,reliability_aware_claim_verification,SUPPORTED,SUPPORTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,1.5182,1.5182,mean_completeness,1.0,1.0,,,,SUPPORTED,True
HYP-214,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3489,0.3489,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-215,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2797,0.2797,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-216,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.296,0.296,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-217,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3415,0.3415,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-218,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4156,0.4156,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-219,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.191,0.191,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-220,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3641,0.3641,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-221,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3951,0.3951,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-222,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.3697,0.3697,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-223,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2145,0.2145,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-224,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2878,0.2878,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-225,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2685,0.2685,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-226,reliability_aware_claim_verification,REFUTED,REFUTED,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.2557,0.2557,mean_completeness,1.0,1.0,,,,REFUTED,True
HYP-227,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.497,0.497,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-228,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.6416,0.6416,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-229,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4975,0.4975,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-230,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7299,0.7299,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-231,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4774,0.4774,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-232,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.5837,0.5837,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-233,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7539,0.7539,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-234,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.797,0.797,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-235,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7623,0.7623,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-236,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4724,0.4724,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-237,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.5091,0.5091,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-238,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.8326,0.8326,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-239,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4922,0.4922,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
HYP-240,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.641,0.641,mean_completeness,1.0,1.0,,,,INSUFFICIENT,True
